127.0.0.1 - - [29/Dec/2014:20:33:44 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:28 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:28 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:28 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:28 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:28 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:28 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:28 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/css/main.css HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/images/logo.png HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/css/main.css HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/images/logo.png HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7375
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/css/main.css HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/pages/images/logo.png HTTP/1.1" 404 1015
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:36:29 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:19 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7411
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:19 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:19 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:19 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:19 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:19 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:19 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:19 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:19 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:19 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 200 20344
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:19 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:34 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6331
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:36 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6331
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:48 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6315
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:48 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:48 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:48 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:48 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:48 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:49 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:49 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:49 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:49 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:49 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:49 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6315
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:49 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:49 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:49 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:49 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:49 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:49 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:49 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:49 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:49 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:49 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:50 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6315
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:50 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:50 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:50 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:50 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:50 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:50 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:50 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:50 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:50 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:38:50 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:39:44 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6315
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:39:44 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:39:44 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:39:44 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:39:44 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:39:44 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:39:44 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:39:44 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:39:44 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:39:44 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:39:44 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:40:02 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6196
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:40:02 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:40:02 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:40:02 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:40:02 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:40:02 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:40:02 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:40:02 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:40:02 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:40:02 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:40:02 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:40:22 +0530] "POST /BaitAlarms/theme/tiles/ajax.jsp?methodId=registerNewUser HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:40:54 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6191
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:41:07 +0530] "POST /BaitAlarms/theme/tiles/ajax.jsp?methodId=checkLogin HTTP/1.1" 500 2264
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:41:46 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6191
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:41:48 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6191
127.0.0.1 - - [29/Dec/2014:21:41:57 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:42:02 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6191
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:42:09 +0530] "POST /BaitAlarms/theme/tiles/ajax.jsp?methodId=checkLogin HTTP/1.1" 500 2264
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:43:06 +0530] "GET /BaitAlarms/pages/index.html HTTP/1.1" 404 1005
127.0.0.1 - - [29/Dec/2014:21:44:00 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:44:05 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6191
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:44:11 +0530] "POST /BaitAlarms/theme/tiles/ajax.jsp?methodId=checkLogin HTTP/1.1" 500 2264
127.0.0.1 - - [29/Dec/2014:21:44:32 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:44:36 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6191
0:0:0:0:0:0:0:1 - - [29/Dec/2014:21:44:41 +0530] "POST /BaitAlarms/theme/tiles/ajax.jsp?methodId=checkLogin HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:03:36 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6310
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:03:36 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 200 97339
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:03:36 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 200 61623
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:03:36 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 200 22089
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:03:36 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 200 20344
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:03:36 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 200 22060
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:03:36 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 200 1424
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:03:36 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 200 19888
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:03:36 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 200 27726
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:03:36 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 200 93106
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:03:36 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 200 1932
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:03:36 +0530] "GET /BaitAlarms/theme/images/ico/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:03:41 +0530] "POST /BaitAlarms/theme/tiles/ajax.jsp?methodId=checkLogin HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:04:16 +0530] "POST /BaitAlarms/theme/tiles/ajax.jsp?methodId=checkLogin HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:05:14 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6311
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:05:14 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:05:14 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:05:14 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:05:14 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:05:14 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:05:14 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:05:14 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:05:14 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:05:14 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:05:14 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:05:18 +0530] "POST /BaitAlarms/theme/tiles/ajax.jsp?methodId=checkLogin HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:05:18 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 265
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:34 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6631
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:34 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6631
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:34 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:34 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:34 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:34 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:34 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:34 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:34 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:34 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:34 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:34 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:35 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6631
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:35 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6631
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:35 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6631
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:35 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6631
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:35 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6631
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:35 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6631
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:08:35 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6631
